hex_id,Elevation_,Slope1_maj,Total Rain,Slope,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,r_lu,LENGTH_maj,r_stream_m,w_stream_m,Elev,r_dem_majo,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,w_lu,Total rw,Total r
8a658bd15387fff,181,13.221345,1423.78,13.22,U101,U,U1,U,2,106.17455,3,0.26,181,3,4,0.3,4,0.26,0.16,0.02,4,16
8a658bd020cffff,86,42.891567,1422.41,42.89,U602,U,U6,U,2,71.85508,4,0.26,86,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd06457fff,50,29.368467,1428.7,29.37,M304,M,M3,M,2,588.83752,2,0.26,50,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15baffff,89,50.892326,1426.33,50.89,U201,U,U2,U,2,80.13392,4,0.26,89,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd15147fff,51,61.642975,1425.73,61.64,U101,U,U1,U,2,75.08631,4,0.26,51,3,4,0.3,4,0.26,0.16,0.02,4,17
8a658bd154e7fff,216,46.718197,1424.94,46.72,U101,U,U1,U,2,588.83752,2,0.26,216,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd31207fff,200,14.040689,1449.76,14.04,W202,W,W2,W,4,588.83752,2,0.26,200,3,4,0.3,3,0.26,0.16,0.02,3,16
8a658bd066c7fff,209,15.71813,1425.11,15.72,U101,U,U1,U,2,588.83752,2,0.26,209,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd02077fff,45,43.50737,1422.78,43.51,M101,M,M1,M,2,103.62678,1,0.26,45,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd06b87fff,179,16.843554,1435.66,16.84,M201,M,M2,M,2,588.83752,2,0.26,179,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02867fff,215,19.826954,1425.19,19.83,U101,U,U1,U,2,325.18892,1,0.26,215,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06aeffff,49,53.210777,1433.19,53.21,U602,U,U6,U,2,340.81184,1,0.26,49,0,4,0.3,1,0.26,0.16,0.02,2,8
8a658bd04577fff,0,0,1447.73,0,W101,W,W1,W,4,588.83752,2,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,10
8a658bd02c0ffff,89,64.109123,1423.29,64.11,U101,U,U1,U,2,82.63369,4,0.26,89,4,4,0.3,3,0.26,0.16,0.02,4,17
8a658bd3124ffff,191,37.24218,1447.67,37.24,U201,U,U2,U,2,588.83752,2,0.26,191,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd02c17fff,211,57.240662,1423.39,57.24,U101,U,U1,U,2,82.63369,4,0.26,211,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd3321ffff,205,7.710547,1433.61,7.71,M101,M,M1,M,2,81.88998,2,0.26,205,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06b57fff,40,57.408401,1436.87,57.41,U602,U,U6,U,2,85.77758,3,0.26,40,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd11b37fff,51,30.550688,1422.22,30.55,U101,U,U1,U,2,127.6263,3,0.26,51,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd15a37fff,101,65.57045,1425.86,65.57,U602,U,U6,U,2,80.13392,3,0.26,101,4,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd004affff,0,0,1426.34,0,U201,U,U2,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd02527fff,214,7.316694,1422.74,7.32,U101,U,U1,U,2,588.83752,2,0.26,214,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd11807fff,237,18.297941,1422.5,18.3,U101,U,U1,U,2,96.44206,3,0.26,237,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1c947fff,0,33.624802,1422.71,33.62,U602,U,U6,U,2,601,1,0.26,0,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd0251ffff,93,26.057705,1422.48,26.06,U101,U,U1,U,2,588.83752,2,0.26,93,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd10b57fff,52,63.567791,1423.77,63.57,U101,U,U1,U,2,601,1,0.26,52,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd15d6ffff,183,60.56662,1429.5,60.57,U101,U,U1,U,2,588.83752,2,0.26,183,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd316effff,209,11.476357,1442.19,11.48,M101,M,M1,M,2,588.83752,2,0.26,209,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd06137fff,49,44.917187,1435.04,44.92,U201,U,U2,U,2,588.83752,2,0.26,49,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02c9ffff,218,12.083006,1422.91,12.08,U101,U,U1,U,2,107.51409,4,0.26,218,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd15807fff,193,28.437294,1428.85,28.44,U101,U,U1,U,2,75.08631,4,0.26,193,4,4,0.3,4,0.26,0.16,0.02,4,18
8a658bd068d7fff,199,42.127327,1435.9,42.13,U201,U,U2,U,2,588.83752,2,0.26,199,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd0274ffff,86,24.273823,1422.3,24.27,U602,U,U6,U,2,71.85508,4,0.26,86,4,4,0.3,3,0.26,0.16,0.02,4,17
8a658bd028f7fff,52,64.550346,1423.91,64.55,U101,U,U1,U,2,601,1,0.26,52,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd15a47fff,92,2.883151,1424.82,2.88,U101,U,U1,U,2,588.83752,2,0.26,92,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd15367fff,191,18.325741,1423.78,18.33,U101,U,U1,U,2,235.89065,2,0.26,191,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd060effff,230,37.282249,1429.84,37.28,U201,U,U2,U,2,340.81184,1,0.26,230,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd1c897fff,255,75.874374,1422.3,75.87,U201,U,U2,U,2,601,1,0.26,255,4,4,0.3,0,0.26,0.16,0.02,2,11
8a658bd31a5ffff,214,18.785307,1458.92,18.79,U201,U,U2,U,2,588.83752,2,0.26,214,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd04c37fff,53,59.742142,1456.03,59.74,U201,U,U2,U,2,174.82488,1,0.26,53,3,4,0.3,0,0.26,0.16,0.02,2,10
8a658bd3105ffff,195,34.014652,1453.32,34.01,U201,U,U2,U,2,588.83752,2,0.26,195,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd044dffff,0,72.348961,1439.28,72.35,U602,U,U6,U,2,44.65593,3,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,9
8a658bd10b27fff,181,35.024868,1424.56,35.02,U101,U,U1,U,2,52.65779,4,0.26,181,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd00587fff,185,29.689156,1427.11,29.69,U602,U,U6,U,2,325.18892,1,0.26,185,0,4,0.3,3,0.26,0.16,0.02,2,10
8a658bd06007fff,179,25.456985,1431.8,25.46,U201,U,U2,U,2,67.3074,4,0.26,179,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd15a67fff,176,62.681152,1425.28,62.68,U101,U,U1,U,2,588.83752,2,0.26,176,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd0668ffff,54,62.681152,1425.21,62.68,U101,U,U1,U,2,588.83752,2,0.26,54,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd06197fff,212,16.628998,1432.22,16.63,U201,U,U2,U,2,588.83752,2,0.26,212,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd068effff,93,58.473351,1436.88,58.47,U201,U,U2,U,2,588.83752,2,0.26,93,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd04d9ffff,233,28.923857,1454.22,28.92,U201,U,U2,U,2,588.83752,2,0.26,233,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15b27fff,187,1.824662,1427.49,1.82,U201,U,U2,U,2,588.83752,2,0.26,187,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06adffff,90,57.289326,1431.78,57.29,U602,U,U6,U,2,340.81184,2,0.26,90,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0440ffff,0,0,1443.23,0,U602,U,U6,U,2,588.83752,2,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,8
8a658bd0282ffff,191,45.931007,1424.97,45.93,U101,U,U1,U,2,325.18892,3,0.26,191,4,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd060c7fff,188,10.417048,1429.49,10.42,U201,U,U2,U,2,340.81184,1,0.26,188,4,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1525ffff,186,51.819145,1422.76,51.82,U101,U,U1,U,2,588.83752,2,0.26,186,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd1596ffff,208,23.997797,1429.87,24,U201,U,U2,U,2,588.83752,2,0.26,208,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd31767fff,182,58.391975,1449.44,58.39,U201,U,U2,U,2,588.83752,2,0.26,182,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd062c7fff,90,62.073483,1427.11,62.07,M101,M,M1,M,2,588.83752,2,0.26,90,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd02057fff,86,27.75993,1422.64,27.76,U201,U,U2,U,2,71.85508,4,0.26,86,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd06ac7fff,174,52.04797,1432.63,52.05,U602,U,U6,U,2,340.81184,2,0.26,174,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd31747fff,182,52.058521,1448.01,52.06,M102,M,M1,M,2,588.83752,2,0.26,182,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd33247fff,205,47.109764,1433.19,47.11,U602,U,U6,U,2,81.88998,3,0.26,205,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd1566ffff,187,56.554592,1423.08,56.55,U101,U,U1,U,2,588.83752,2,0.26,187,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1530ffff,190,50.507816,1423.78,50.51,U101,U,U1,U,2,235.89065,2,0.26,190,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd06167fff,186,4.320175,1434.64,4.32,U502,U,U5,U,2,588.83752,2,0.26,186,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd10a6ffff,199,40.531952,1423.19,40.53,U101,U,U1,U,2,96.44206,1,0.26,199,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd152e7fff,185,17.516113,1422.92,17.52,U101,U,U1,U,2,588.83752,2,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1c807fff,184,48.661537,1422.49,48.66,U201,U,U2,U,2,601,1,0.26,184,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd313a7fff,90,66.534386,1452.41,66.53,U201,U,U2,U,2,588.83752,2,0.26,90,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd04cdffff,0,0,1449.44,0,W101,W,W1,W,4,588.83752,2,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,10
8a658bd06c1ffff,49,49.323803,1435.16,49.32,U201,U,U2,U,2,588.83752,2,0.26,49,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31247fff,232,17.132805,1448.65,17.13,U502,U,U5,U,2,588.83752,2,0.26,232,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06c5ffff,52,35.407234,1434.01,35.41,U201,U,U2,U,2,588.83752,2,0.26,52,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd02387fff,86,32.773228,1422.54,32.77,U602,U,U6,U,2,71.85508,4,0.26,86,4,4,0.3,3,0.26,0.16,0.02,4,17
8a658bd06947fff,41,20.731247,1442.08,20.73,U201,U,U2,U,2,588.83752,2,0.26,41,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd1589ffff,208,13.182382,1427.68,13.18,U101,U,U1,U,2,588.83752,2,0.26,208,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd06357fff,191,23.281944,1429.99,23.28,U602,U,U6,U,2,325.18892,3,0.26,191,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd11b97fff,174,60.535797,1422.26,60.54,U101,U,U1,U,2,588.83752,2,0.26,174,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd00497fff,188,42.376587,1425.54,42.38,U201,U,U2,U,2,601,1,0.26,188,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd02b5ffff,,0,1424.79,0,U602,U,U6,U,2,601,1,0.26,,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd1c917fff,94,72.935898,1422.36,72.94,U602,U,U6,U,2,601,1,0.26,94,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd06697fff,174,54.581062,1425.39,54.58,U101,U,U1,U,2,588.83752,2,0.26,174,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd31b5ffff,198,31.042025,1463.57,31.04,U201,U,U2,U,2,588.83752,2,0.26,198,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd004a7fff,187,73.20079,1426.39,73.2,U201,U,U2,U,2,601,1,0.26,187,0,4,0.3,2,0.26,0.16,0.02,2,9
8a658bd3121ffff,195,22.070234,1448.03,22.07,U201,U,U2,U,2,588.83752,2,0.26,195,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd026f7fff,255,74.840828,1422.14,74.84,M102,M,M1,M,2,71.85508,4,0.26,255,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd06b5ffff,53,22.565329,1436.48,22.57,U602,U,U6,U,2,85.77758,1,0.26,53,3,4,0.3,0,0.26,0.16,0.02,2,10
8a658bd0205ffff,89,30.850435,1422.63,30.85,U201,U,U2,U,2,71.85508,4,0.26,89,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd02ca7fff,211,21.452618,1423.34,21.45,U101,U,U1,U,2,107.51409,3,0.26,211,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd02217fff,89,39.253109,1422.63,39.25,U602,U,U6,U,2,601,1,0.26,89,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06027fff,186,54.366566,1432.66,54.37,U201,U,U2,U,2,67.3074,4,0.26,186,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd024c7fff,212,45.550404,1422.16,45.55,U101,U,U1,U,2,588.83752,2,0.26,212,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd158affff,183,63.302876,1428.27,63.3,U101,U,U1,U,2,588.83752,2,0.26,183,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd151b7fff,93,64.790901,1426.69,64.79,U101,U,U1,U,2,588.83752,2,0.26,93,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd029b7fff,193,7.407529,1425,7.41,U101,U,U1,U,2,588.83752,2,0.26,193,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd0699ffff,179,9.982299,1439.08,9.98,M101,M,M1,M,2,588.83752,2,0.26,179,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd33267fff,183,66.498413,1434.07,66.5,U602,U,U6,U,2,81.88998,3,0.26,183,3,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd154a7fff,49,38.950829,1425.61,38.95,U101,U,U1,U,2,588.83752,2,0.26,49,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd062a7fff,199,14.152893,1427.9,14.15,U201,U,U2,U,2,588.83752,2,0.26,199,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15647fff,90,40.150314,1423.12,40.15,U101,U,U1,U,2,588.83752,2,0.26,90,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd026effff,86,40.931625,1422.2,40.93,M102,M,M1,M,2,85.68004,1,0.26,86,4,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd11bb7fff,174,56.636677,1422.27,56.64,U101,U,U1,U,2,588.83752,1,0.26,174,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd3135ffff,212,27.904917,1451.16,27.9,U201,U,U2,U,2,588.83752,2,0.26,212,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd10a47fff,41,44.299202,1423.13,44.3,U101,U,U1,U,2,601,1,0.26,41,3,4,0.3,4,0.26,0.16,0.02,3,14
8a658bd1500ffff,181,38.216759,1425.02,38.22,U101,U,U1,U,2,87.69903,4,0.26,181,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd02707fff,144,2.257311,1422.19,2.26,U301,U,U3,U,2,103.62678,4,0.26,144,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd0625ffff,214,23.213058,1427.95,23.21,U602,U,U6,U,2,325.18892,3,0.26,214,4,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd159affff,189,2.280151,1430.12,2.28,U101,U,U1,U,2,75.08631,4,0.26,189,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd004d7fff,0,0,1425.66,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd02677fff,19,51.827778,1422.21,51.83,U602,U,U6,U,2,71.85508,4,0.26,19,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd313affff,212,56.133339,1451.25,56.13,U201,U,U2,U,2,588.83752,2,0.26,212,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1c92ffff,51,52.576893,1422.55,52.58,U602,U,U6,U,2,601,1,0.26,51,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd06daffff,183,47.152863,1438,47.15,U101,U,U1,U,2,72.07233,4,0.26,183,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd0679ffff,174,61.630711,1426.49,61.63,U101,U,U1,U,2,588.83752,2,0.26,174,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd02ad7fff,0,0,1423.4,0,M101,M,M1,M,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd152cffff,185,9.504128,1422.65,9.5,U101,U,U1,U,2,106.17455,4,0.26,185,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd02577fff,220,55.058994,1422.5,55.06,U101,U,U1,U,2,588.83752,2,0.26,220,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd02517fff,199,8.03871,1422.61,8.04,U101,U,U1,U,2,588.83752,2,0.26,199,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15547fff,43,69.081436,1425.92,69.08,U101,U,U1,U,2,588.83752,2,0.26,43,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02ba7fff,219,22.167223,1424.25,22.17,U602,U,U6,U,2,601,1,0.26,219,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0258ffff,191,62.663261,1422.41,62.66,U101,U,U1,U,2,588.83752,2,0.26,191,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd10b37fff,89,38.995548,1424.54,39,U405,U,U4,U,2,52.65779,1,0.26,89,3,4,0.3,4,0.26,0.16,0.02,3,14
8a658bd1112ffff,216,69.160149,1422.32,69.16,U101,U,U1,U,2,241.96268,2,0.26,216,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1c527fff,,,1422.15,,W101,W,W1,W,4,601,1,0.26,,,4,0.3,,,0.16,0.02,,
8a658bd15107fff,210,24.783579,1426.67,24.78,U101,U,U1,U,2,588.83752,2,0.26,210,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0246ffff,225,18.576885,1422.21,18.58,U101,U,U1,U,2,588.83752,2,0.26,225,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd063a7fff,175,11.872999,1429.86,11.87,M201,M,M2,M,2,588.83752,2,0.26,175,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd0606ffff,215,33.66156,1431.59,33.66,U201,U,U2,U,2,588.83752,2,0.26,215,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd10b6ffff,50,71.858841,1423.83,71.86,U101,U,U1,U,2,80.77887,4,0.26,50,3,4,0.3,1,0.26,0.16,0.02,3,14
8a658bd1cd77fff,86,34.127205,1422.2,34.13,U201,U,U2,U,2,972.80644,1,0.26,86,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd00c9ffff,0,0,1429.49,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd1cc77fff,184,65.081261,1422.24,65.08,U201,U,U2,U,2,601,1,0.26,184,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd06d77fff,92,51.251442,1439.03,51.25,U201,U,U2,U,2,588.83752,2,0.26,92,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31317fff,232,29.602488,1453.24,29.6,U201,U,U2,U,2,588.83752,2,0.26,232,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd31757fff,182,51.356701,1447.48,51.36,U201,U,U2,U,2,588.83752,2,0.26,182,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd02cc7fff,211,9.660827,1422.81,9.66,M101,M,M1,M,2,588.83752,2,0.26,211,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd11d27fff,232,38.489334,1423.05,38.49,U101,U,U1,U,2,96.44206,2,0.26,232,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0448ffff,177,51.324413,1440.49,51.32,U602,U,U6,U,2,44.65593,2,0.26,177,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd0671ffff,185,5.197802,1427.43,5.2,M304,M,M3,M,2,588.83752,2,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1541ffff,191,54.920082,1425.27,54.92,U101,U,U1,U,2,52.65779,4,0.26,191,4,4,0.3,3,0.26,0.16,0.02,4,17
8a658bd06b77fff,93,32.098763,1438.17,32.1,U602,U,U6,U,2,85.77758,3,0.26,93,4,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd04d27fff,5,79.779495,1460.99,79.78,U201,U,U2,U,2,588.83752,2,0.26,5,0,4,0.3,2,0.26,0.16,0.02,2,10
8a658bd31357fff,244,25.194441,1451.94,25.19,M201,M,M2,M,2,588.83752,2,0.26,244,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd02647fff,44,33.918465,1422.25,33.92,U602,U,U6,U,2,71.85508,4,0.26,44,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd06ba7fff,233,33.177174,1436.69,33.18,M201,M,M2,M,2,588.83752,2,0.26,233,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15ce7fff,190,16.630205,1427.71,16.63,U101,U,U1,U,2,588.83752,2,0.26,190,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd068dffff,185,20.629646,1435.15,20.63,U201,U,U2,U,2,588.83752,2,0.26,185,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd028c7fff,191,16.209503,1423.85,16.21,U101,U,U1,U,2,601,1,0.26,191,3,4,0.3,4,0.26,0.16,0.02,3,14
8a658bd15b6ffff,191,58.502216,1426.27,58.5,U101,U,U1,U,2,588.83752,2,0.26,191,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd1cd57fff,42,7.723187,1422.21,7.72,U201,U,U2,U,2,972.80644,1,0.26,42,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd0602ffff,186,20.839191,1432.18,20.84,U201,U,U2,U,2,67.3074,4,0.26,186,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd02cd7fff,193,6.774246,1422.77,6.77,U101,U,U1,U,2,588.83752,2,0.26,193,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd3164ffff,213,30.291162,1443.17,30.29,U201,U,U2,U,2,117.00436,4,0.26,213,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd02377fff,0,0,1423.27,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd044cffff,0,0,1439.91,0,W101,W,W1,W,4,44.65593,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,9
8a658bd020b7fff,225,5.625334,1422.4,5.63,U101,U,U1,U,2,588.83752,4,0.26,225,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd15cd7fff,205,5.158276,1427.3,5.16,U101,U,U1,U,2,588.83752,2,0.26,205,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0272ffff,73,65.847023,1422.24,65.85,U301,U,U3,U,2,588.83752,2,0.26,73,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd1552ffff,51,62.56958,1426.82,62.57,U101,U,U1,U,2,588.83752,2,0.26,51,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd065affff,192,53.2192,1430.84,53.22,M101,M,M1,M,2,588.83752,2,0.26,192,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd026affff,65,47.294781,1422.12,47.29,F201,F,F2,F,1,71.85508,4,0.26,65,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd3132ffff,202,34.997536,1454.64,35,M201,M,M2,M,2,588.83752,2,0.26,202,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd1510ffff,189,16.054401,1426.22,16.05,U101,U,U1,U,2,75.08631,4,0.26,189,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd15b0ffff,205,5.005905,1426.45,5.01,U602,U,U6,U,2,588.83752,2,0.26,205,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd06a87fff,214,17.9802,1432.93,17.98,U602,U,U6,U,2,588.83752,2,0.26,214,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0241ffff,188,56.675648,1422.24,56.68,U101,U,U1,U,2,588.83752,2,0.26,188,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd33a6ffff,192,6.140304,1441.27,6.14,M102,M,M1,M,2,588.83752,2,0.26,192,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06a17fff,246,30.744228,1434.66,30.74,U602,U,U6,U,2,85.77758,2,0.26,246,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0295ffff,47,65.697418,1425.28,65.7,U101,U,U1,U,2,325.18892,1,0.26,47,4,4,0.3,1,0.26,0.16,0.02,2,12
8a658bd11a77fff,238,16.939331,1422.14,16.94,U101,U,U1,U,2,588.83752,2,0.26,238,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06477fff,188,8.622164,1429.38,8.62,M304,M,M3,M,2,588.83752,2,0.26,188,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd11a47fff,174,62.598743,1422.14,62.6,U101,U,U1,U,2,588.83752,2,0.26,174,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd06927fff,177,56.100739,1444.26,56.1,U201,U,U2,U,2,588.83752,2,0.26,177,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd02bb7fff,197,22.077452,1423.98,22.08,U602,U,U6,U,2,601,1,0.26,197,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd31a07fff,186,56.501373,1461.93,56.5,M102,M,M1,M,2,588.83752,2,0.26,186,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd06297fff,217,11.256127,1426.97,11.26,A405,A,A4,A,3,588.83752,2,0.26,217,4,4,0.3,3,0.26,0.16,0.02,3,16
8a658bd0629ffff,211,21.621809,1426.61,21.62,A405,A,A4,A,3,588.83752,2,0.26,211,3,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd33277fff,94,62.600815,1433.89,62.6,U201,U,U2,U,2,81.88998,3,0.26,94,4,4,0.3,3,0.26,0.16,0.02,3,16
